step,t_sec,timestamp_utc,frame_id_hex,byte0,byte1,byte2,byte3,byte4,byte5,byte6,byte7,can_heartbeat_ok,warning_tag,control_action,risk_level
11709,1170.9,2026-04-22T08:40:41.855858+00:00,0x18F184A0,125,101,55,54,86,111,67,58,1,speed_high,DECELERATE,danger
11709,1170.9,2026-04-22T08:40:41.855858+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11709,1170.9,2026-04-22T08:40:41.855858+00:00,0x18F189A0,62,0,5,0,0,0,0,0,1,speed_high,DECELERATE,danger
11709,1170.9,2026-04-22T08:40:41.855858+00:00,0x18F190A0,140,3,2,1,230,0,0,0,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F182A0,164,52,156,118,0,0,0,0,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F183A0,144,1,114,0,223,3,130,3,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F184A0,125,101,55,54,86,113,67,58,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F189A0,62,0,6,0,0,0,0,0,1,speed_high,DECELERATE,danger
11710,1171.0,2026-04-22T08:40:41.856039+00:00,0x18F190A0,130,3,2,1,228,0,0,0,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F182A0,166,55,156,119,0,0,0,0,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F183A0,144,1,108,0,205,3,143,3,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F184A0,125,101,55,54,86,112,67,58,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F189A0,62,0,6,0,0,0,0,0,1,speed_high,DECELERATE,danger
11711,1171.1,2026-04-22T08:40:41.856272+00:00,0x18F190A0,143,3,2,1,228,0,0,0,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F182A0,165,54,155,119,0,0,0,0,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F183A0,144,1,104,0,197,3,126,3,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F184A0,125,101,54,55,86,112,67,58,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F189A0,62,0,6,0,0,0,0,0,1,speed_high,DECELERATE,danger
11712,1171.2,2026-04-22T08:40:41.856460+00:00,0x18F190A0,126,3,2,1,226,0,0,0,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F182A0,160,54,157,119,0,0,0,0,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F183A0,144,1,99,0,201,3,143,3,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F184A0,124,101,54,55,86,112,67,58,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F189A0,62,0,6,0,0,0,0,0,1,speed_high,DECELERATE,danger
11713,1171.3,2026-04-22T08:40:41.856643+00:00,0x18F190A0,143,3,2,1,229,0,0,0,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F182A0,166,50,156,118,0,0,0,0,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F183A0,144,1,95,0,180,3,130,3,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F184A0,124,101,54,54,86,112,67,58,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F189A0,63,0,6,0,0,0,0,0,1,speed_high,DECELERATE,danger
11714,1171.4,2026-04-22T08:40:41.856825+00:00,0x18F190A0,130,3,2,1,227,0,0,0,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F181A0,115,2,0,53,92,27,12,2,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F182A0,164,54,156,117,0,0,0,0,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F183A0,144,1,91,0,155,3,125,3,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F184A0,124,101,54,54,86,112,67,58,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F189A0,63,0,6,0,0,0,0,0,1,speed_high,DECELERATE,danger
11715,1171.5,2026-04-22T08:40:41.857009+00:00,0x18F190A0,125,3,2,1,228,0,0,0,1,speed_high,DECELERATE,danger
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,DECELERATE,warning
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F182A0,162,54,157,119,0,0,0,0,1,speed_high,DECELERATE,warning
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F183A0,144,1,86,0,174,3,126,3,1,speed_high,DECELERATE,warning
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F184A0,124,101,54,55,86,111,67,58,1,speed_high,DECELERATE,warning
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,warning
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F189A0,63,0,6,0,0,0,0,0,1,speed_high,DECELERATE,warning
11716,1171.6,2026-04-22T08:40:41.857192+00:00,0x18F190A0,126,3,2,1,227,0,0,0,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F182A0,163,53,158,118,0,0,0,0,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F183A0,144,1,81,0,141,3,125,3,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F184A0,124,101,54,54,86,112,67,58,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F189A0,63,0,7,0,0,0,0,0,1,speed_high,DECELERATE,warning
11717,1171.7,2026-04-22T08:40:41.857375+00:00,0x18F190A0,125,3,2,1,229,0,0,0,1,speed_high,DECELERATE,warning
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F182A0,164,54,158,118,0,0,0,0,1,,DECELERATE,normal
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F183A0,144,1,77,0,144,3,128,3,1,,DECELERATE,normal
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F184A0,124,101,54,54,86,110,67,58,1,,DECELERATE,normal
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F189A0,64,0,6,0,0,0,0,0,1,,DECELERATE,normal
11718,1171.8,2026-04-22T08:40:41.857556+00:00,0x18F190A0,128,3,2,1,228,0,0,0,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F182A0,162,54,157,118,0,0,0,0,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F183A0,144,1,72,0,139,3,155,3,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F184A0,124,101,54,54,86,112,67,58,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F189A0,64,0,6,0,0,0,0,0,1,,DECELERATE,normal
11719,1171.9,2026-04-22T08:40:41.857754+00:00,0x18F190A0,155,3,2,1,229,0,0,0,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F182A0,162,55,157,119,0,0,0,0,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F183A0,144,1,67,0,133,3,133,3,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F184A0,124,101,54,55,86,111,67,58,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F189A0,64,0,6,0,0,0,0,0,1,,DECELERATE,normal
11720,1172.0,2026-04-22T08:40:41.857939+00:00,0x18F190A0,133,3,2,1,230,0,0,0,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F182A0,164,56,157,120,0,0,0,0,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F183A0,144,1,61,0,115,3,151,3,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F184A0,124,101,54,54,86,110,67,58,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F189A0,64,0,6,0,0,0,0,0,1,,DECELERATE,normal
11721,1172.1,2026-04-22T08:40:41.858119+00:00,0x18F190A0,151,3,2,1,229,0,0,0,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F182A0,163,54,156,118,0,0,0,0,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F183A0,144,1,57,0,116,3,121,3,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F184A0,124,101,54,55,86,112,67,58,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F189A0,65,0,6,0,0,0,0,0,1,,DECELERATE,normal
11722,1172.2,2026-04-22T08:40:41.858355+00:00,0x18F190A0,121,3,2,1,226,0,0,0,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F182A0,164,53,158,117,0,0,0,0,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F183A0,144,1,52,0,101,3,131,3,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F184A0,124,101,54,54,86,110,67,58,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F189A0,65,0,5,0,0,0,0,0,1,,DECELERATE,normal
11723,1172.3,2026-04-22T08:40:41.858541+00:00,0x18F190A0,131,3,2,1,228,0,0,0,1,,DECELERATE,normal
11724,1172.4,2026-04-22T08:40:41.858722+00:00,0x18F181A0,0,2,0,53,92,27,12,2,1,,DECELERATE,normal
11724,1172.4,2026-04-22T08:40:41.858722+00:00,0x18F182A0,162,54,156,119,0,0,0,0,1,,DECELERATE,normal
11724,1172.4,2026-04-22T08:40:41.858722+00:00,0x18F183A0,144,1,48,0,94,3,137,3,1,,DECELERATE,normal
11724,1172.4,2026-04-22T08:40:41.858722+00:00,0x18F184A0,124,101,54,54,86,110,67,58,1,,DECELERATE,normal
11724,1172.4,2026-04-22T08:40:41.858722+00:00,0x18F185A0,255,255,20,0,96,41,0,0,1,,DECELERATE,normal
