序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
210,接收,1,2026-04-29 08:50:24.032.918,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
211,接收,1,2026-04-29 08:50:24.033.499,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
212,接收,1,2026-04-29 08:50:24.034.079,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 26 59 01 00 00
213,接收,1,2026-04-29 08:50:24.034.563,0.000484,182,报文帧,数据帧,标准帧,CAN,8,00 00 9b 00 04 00 02 00
214,接收,1,2026-04-29 08:50:24.035.051,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 4c 00 28 00
215,接收,1,2026-04-29 08:50:24.035.547,0.000496,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
216,接收,1,2026-04-29 08:50:24.036.047,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
217,接收,1,2026-04-29 08:50:24.038.395,0.002348,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 65 13 f0
218,接收,1,2026-04-29 08:50:24.048.963,0.010568,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
219,接收,1,2026-04-29 08:50:24.085.477,0.036514,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0f
220,接收,1,2026-04-29 08:50:24.093.685,0.008208,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
221,接收,1,2026-04-29 08:50:24.138.414,0.044729,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 67 13 f0
222,接收,1,2026-04-29 08:50:24.173.473,0.035059,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0f
223,接收,1,2026-04-29 08:50:24.208.747,0.035274,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
224,接收,1,2026-04-29 08:50:24.238.415,0.029668,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 67 13 f0
225,接收,1,2026-04-29 08:50:24.261.470,0.023055,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 10
226,接收,1,2026-04-29 08:50:24.298.220,0.036750,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
227,接收,1,2026-04-29 08:50:24.338.433,0.040213,731,报文帧,数据帧,标准帧,CAN,1,05
228,接收,1,2026-04-29 08:50:24.338.664,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 62 13 f0
229,接收,1,2026-04-29 08:50:24.349.468,0.010804,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 10
230,接收,1,2026-04-29 08:50:24.393.666,0.044198,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
231,接收,1,2026-04-29 08:50:24.437.465,0.043799,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 11
232,接收,1,2026-04-29 08:50:24.438.441,0.000976,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 5f 13 f0
233,接收,1,2026-04-29 08:50:24.525.462,0.087021,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 11
234,接收,1,2026-04-29 08:50:24.527.767,0.002305,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 26 59 01 00 00
235,接收,1,2026-04-29 08:50:24.528.335,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 04 00 9b 00 02 00
236,接收,1,2026-04-29 08:50:24.528.903,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
237,接收,1,2026-04-29 08:50:24.529.488,0.000585,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
238,接收,1,2026-04-29 08:50:24.529.984,0.000496,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 24 00 00 00
239,接收,1,2026-04-29 08:50:24.530.565,0.000581,18f185a0,报文帧,数据帧,扩展帧,CAN,8,2b 0d 00 00 00 00 00 00
240,接收,1,2026-04-29 08:50:24.531.133,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
241,接收,1,2026-04-29 08:50:24.531.689,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
242,接收,1,2026-04-29 08:50:24.532.253,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
243,接收,1,2026-04-29 08:50:24.532.822,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
244,接收,1,2026-04-29 08:50:24.533.406,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
245,接收,1,2026-04-29 08:50:24.533.986,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
246,接收,1,2026-04-29 08:50:24.534.566,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
247,接收,1,2026-04-29 08:50:24.538.434,0.003868,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 5c 13 f0
248,接收,1,2026-04-29 08:50:24.593.655,0.055221,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
249,接收,1,2026-04-29 08:50:24.613.462,0.019807,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 11
250,接收,1,2026-04-29 08:50:24.638.455,0.024993,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 5e 13 f0
251,接收,1,2026-04-29 08:50:24.693.648,0.055193,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
252,接收,1,2026-04-29 08:50:24.701.455,0.007807,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 12
253,接收,1,2026-04-29 08:50:24.738.452,0.036997,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 61 13 f0
254,接收,1,2026-04-29 08:50:24.789.455,0.051003,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 12
255,接收,1,2026-04-29 08:50:24.838.476,0.049021,731,报文帧,数据帧,标准帧,CAN,1,05
256,接收,1,2026-04-29 08:50:24.838.708,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 67 13 f0
257,接收,1,2026-04-29 08:50:24.848.603,0.009895,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
258,接收,1,2026-04-29 08:50:24.877.450,0.028847,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 13
259,接收,1,2026-04-29 08:50:24.893.638,0.016188,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
260,接收,1,2026-04-29 08:50:24.938.478,0.044840,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 69 13 f0
261,接收,1,2026-04-29 08:50:24.965.449,0.026971,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 13
262,接收,1,2026-04-29 08:50:25.008.491,0.043042,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
263,接收,1,2026-04-29 08:50:25.027.759,0.019268,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 26 59 01 00 00
264,接收,1,2026-04-29 08:50:25.028.327,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 04 00 9b 00 02 00
265,接收,1,2026-04-29 08:50:25.028.895,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
266,接收,1,2026-04-29 08:50:25.029.479,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 24 00 00 00
267,接收,1,2026-04-29 08:50:25.030.060,0.000581,18f185a0,报文帧,数据帧,扩展帧,CAN,8,2b 0d 00 00 00 00 00 00
268,接收,1,2026-04-29 08:50:25.030.628,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
269,接收,1,2026-04-29 08:50:25.031.184,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
270,接收,1,2026-04-29 08:50:25.031.748,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
271,接收,1,2026-04-29 08:50:25.032.316,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
272,接收,1,2026-04-29 08:50:25.032.901,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
273,接收,1,2026-04-29 08:50:25.033.481,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
274,接收,1,2026-04-29 08:50:25.034.062,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 26 59 01 00 00
275,接收,1,2026-04-29 08:50:25.034.546,0.000484,182,报文帧,数据帧,标准帧,CAN,8,00 00 9b 00 04 00 02 00
276,接收,1,2026-04-29 08:50:25.035.034,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 4c 00 28 00
277,接收,1,2026-04-29 08:50:25.035.530,0.000496,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
278,接收,1,2026-04-29 08:50:25.036.030,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
279,接收,1,2026-04-29 08:50:25.038.474,0.002444,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 68 13 f0
280,接收,1,2026-04-29 08:50:25.053.445,0.014971,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 14
281,接收,1,2026-04-29 08:50:25.098.175,0.044730,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
282,接收,1,2026-04-29 08:50:25.138.499,0.040324,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 64 13 f0
283,接收,1,2026-04-29 08:50:25.141.443,0.002944,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 14
284,接收,1,2026-04-29 08:50:25.193.616,0.052173,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
285,接收,1,2026-04-29 08:50:25.229.439,0.035823,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 15
286,接收,1,2026-04-29 08:50:25.238.496,0.009057,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 60 13 f0
287,接收,1,2026-04-29 08:50:25.317.437,0.078941,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 15
288,接收,1,2026-04-29 08:50:25.328.889,0.011452,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
289,接收,1,2026-04-29 08:50:25.338.513,0.009624,731,报文帧,数据帧,标准帧,CAN,1,05
290,接收,1,2026-04-29 08:50:25.338.745,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 60 13 f0
291,接收,1,2026-04-29 08:50:25.393.606,0.054861,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
292,接收,1,2026-04-29 08:50:25.405.433,0.011827,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 15
293,接收,1,2026-04-29 08:50:25.438.522,0.033089,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 60 13 f0
294,接收,1,2026-04-29 08:50:25.493.432,0.054910,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 16
295,接收,1,2026-04-29 08:50:25.493.933,0.000501,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
296,接收,1,2026-04-29 08:50:25.527.753,0.033820,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 26 59 01 00 00
297,接收,1,2026-04-29 08:50:25.528.321,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 04 00 9b 00 02 00
298,接收,1,2026-04-29 08:50:25.528.889,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 00 00 24 00
299,接收,1,2026-04-29 08:50:25.529.465,0.000576,18f184a0,报文帧,数据帧,扩展帧,CAN,8,24 00 20 00 24 00 36 00
300,接收,1,2026-04-29 08:50:25.530.033,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,2b 0d 00 00 00 00 00 00
301,接收,1,2026-04-29 08:50:25.530.602,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
302,接收,1,2026-04-29 08:50:25.531.158,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
303,接收,1,2026-04-29 08:50:25.531.722,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
304,接收,1,2026-04-29 08:50:25.532.290,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 18 00
305,接收,1,2026-04-29 08:50:25.532.866,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
306,接收,1,2026-04-29 08:50:25.533.446,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
307,接收,1,2026-04-29 08:50:25.534.027,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
308,接收,1,2026-04-29 08:50:25.538.515,0.004488,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 67 13 f0
309,接收,1,2026-04-29 08:50:25.581.429,0.042914,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 16
310,接收,1,2026-04-29 08:50:25.638.514,0.057085,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6a 13 f0
311,接收,1,2026-04-29 08:50:25.648.766,0.010252,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
312,接收,1,2026-04-29 08:50:25.669.425,0.020659,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 17
313,接收,1,2026-04-29 08:50:25.693.588,0.024163,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
314,接收,1,2026-04-29 08:50:25.738.532,0.044944,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6c 13 f0
315,接收,1,2026-04-29 08:50:25.757.424,0.018892,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 17
316,接收,1,2026-04-29 08:50:25.808.649,0.051225,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
317,接收,1,2026-04-29 08:50:25.839.546,0.030897,731,报文帧,数据帧,标准帧,CAN,1,05
318,接收,1,2026-04-29 08:50:25.839.777,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6c 13 f0
319,接收,1,2026-04-29 08:50:25.845.421,0.005644,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 18
320,接收,1,2026-04-29 08:50:25.898.123,0.052702,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
321,接收,1,2026-04-29 08:50:25.933.417,0.035294,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 18
322,接收,1,2026-04-29 08:50:25.939.546,0.006129,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 66 13 f0
323,接收,1,2026-04-29 08:50:25.998.119,0.058573,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
324,接收,1,2026-04-29 08:50:26.021.414,0.023295,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 18
325,接收,1,2026-04-29 08:50:26.027.742,0.006328,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 26 59 01 00 00
326,接收,1,2026-04-29 08:50:26.028.310,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 04 00 9b 00 02 00
327,接收,1,2026-04-29 08:50:26.028.878,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 00 00 14 00
328,接收,1,2026-04-29 08:50:26.029.450,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,14 00 20 00 24 00 36 00
329,接收,1,2026-04-29 08:50:26.030.018,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,2b 0d 00 00 20 1c 00 00
330,接收,1,2026-04-29 08:50:26.030.579,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
331,接收,1,2026-04-29 08:50:26.031.135,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
332,接收,1,2026-04-29 08:50:26.031.700,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
333,接收,1,2026-04-29 08:50:26.032.268,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 18 00
334,接收,1,2026-04-29 08:50:26.032.844,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
335,接收,1,2026-04-29 08:50:26.033.424,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
336,接收,1,2026-04-29 08:50:26.034.004,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 26 59 01 00 00
337,接收,1,2026-04-29 08:50:26.034.488,0.000484,182,报文帧,数据帧,标准帧,CAN,8,00 00 9b 00 04 00 02 00
338,接收,1,2026-04-29 08:50:26.034.977,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 4c 00 5e 00
339,接收,1,2026-04-29 08:50:26.035.461,0.000484,184,报文帧,数据帧,标准帧,CAN,8,19 00 00 00 14 00 14 00
340,接收,1,2026-04-29 08:50:26.035.949,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
341,接收,1,2026-04-29 08:50:26.039.569,0.003620,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 61 13 f0
342,接收,1,2026-04-29 08:50:26.109.410,0.069841,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 19
343,接收,1,2026-04-29 08:50:26.128.525,0.019115,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
344,接收,1,2026-04-29 08:50:26.139.569,0.011044,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 60 13 f0
345,接收,1,2026-04-29 08:50:26.193.558,0.053989,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
346,接收,1,2026-04-29 08:50:26.197.410,0.003852,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 19
347,接收,1,2026-04-29 08:50:26.239.563,0.042153,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 61 13 f0
348,接收,1,2026-04-29 08:50:26.285.405,0.045842,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1a
349,接收,1,2026-04-29 08:50:26.298.101,0.012696,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
350,接收,1,2026-04-29 08:50:26.339.589,0.041488,731,报文帧,数据帧,标准帧,CAN,1,05
351,接收,1,2026-04-29 08:50:26.339.821,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 64 13 f0
352,接收,1,2026-04-29 08:50:26.373.404,0.033583,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1a
353,接收,1,2026-04-29 08:50:26.439.589,0.066185,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6b 13 f0
354,接收,1,2026-04-29 08:50:26.448.820,0.009231,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
355,接收,1,2026-04-29 08:50:26.461.400,0.012580,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1b
356,接收,1,2026-04-29 08:50:26.493.538,0.032138,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
357,接收,1,2026-04-29 08:50:26.527.738,0.034200,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 26 59 01 00 00
358,接收,1,2026-04-29 08:50:26.528.306,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 9b 00 02 00
359,接收,1,2026-04-29 08:50:26.528.878,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 00 00 04 00
360,接收,1,2026-04-29 08:50:26.529.450,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,06 00 1f 00 24 00 36 00
361,接收,1,2026-04-29 08:50:26.530.014,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,2b 0d 00 00 20 1c 00 00
362,接收,1,2026-04-29 08:50:26.530.574,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
363,接收,1,2026-04-29 08:50:26.531.130,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
364,接收,1,2026-04-29 08:50:26.531.695,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
365,接收,1,2026-04-29 08:50:26.532.263,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 18 00
366,接收,1,2026-04-29 08:50:26.532.839,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
367,接收,1,2026-04-29 08:50:26.533.419,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
368,接收,1,2026-04-29 08:50:26.533.999,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
369,接收,1,2026-04-29 08:50:26.539.588,0.005589,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6e 13 f0
370,接收,1,2026-04-29 08:50:26.549.395,0.009807,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1b
371,接收,1,2026-04-29 08:50:26.608.812,0.059417,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
372,接收,1,2026-04-29 08:50:26.637.395,0.028583,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1c
373,接收,1,2026-04-29 08:50:26.639.607,0.002212,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6e 13 f0
374,接收,1,2026-04-29 08:50:26.698.076,0.058469,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
375,接收,1,2026-04-29 08:50:26.725.391,0.027315,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1c
376,接收,1,2026-04-29 08:50:26.739.608,0.014217,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 6a 13 f0
377,接收,1,2026-04-29 08:50:26.798.072,0.058464,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
378,接收,1,2026-04-29 08:50:26.813.387,0.015315,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1c
379,接收,1,2026-04-29 08:50:26.839.624,0.026237,731,报文帧,数据帧,标准帧,CAN,1,05
380,接收,1,2026-04-29 08:50:26.839.857,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 63 13 f0
381,接收,1,2026-04-29 08:50:26.901.387,0.061530,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1d
382,接收,1,2026-04-29 08:50:26.928.685,0.027298,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
383,接收,1,2026-04-29 08:50:26.939.629,0.010944,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 60 13 f0
384,接收,1,2026-04-29 08:50:26.989.383,0.049754,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 1d
385,接收,1,2026-04-29 08:50:26.993.511,0.004128,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
386,接收,1,2026-04-29 08:50:27.027.727,0.034216,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 26 59 01 00 00
387,接收,1,2026-04-29 08:50:27.028.296,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 9b 00 02 00
388,接收,1,2026-04-29 08:50:27.028.868,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 00 00 00 00
389,接收,1,2026-04-29 08:50:27.029.444,0.000576,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1f 00 24 00 36 00
390,接收,1,2026-04-29 08:50:27.030.008,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,2b 0d 00 00 20 1c 00 00
391,接收,1,2026-04-29 08:50:27.030.568,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
392,接收,1,2026-04-29 08:50:27.031.124,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
393,接收,1,2026-04-29 08:50:27.031.688,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
394,接收,1,2026-04-29 08:50:27.032.256,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 18 00
395,接收,1,2026-04-29 08:50:27.032.833,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
396,接收,1,2026-04-29 08:50:27.033.413,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
397,接收,1,2026-04-29 08:50:27.033.993,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 26 59 01 00 00
398,接收,1,2026-04-29 08:50:27.034.477,0.000484,182,报文帧,数据帧,标准帧,CAN,8,00 00 9b 00 03 00 02 00
399,接收,1,2026-04-29 08:50:27.034.965,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 4c 00 5e 00
400,接收,1,2026-04-29 08:50:27.035.454,0.000489,184,报文帧,数据帧,标准帧,CAN,8,19 00 00 00 00 00 02 00
401,接收,1,2026-04-29 08:50:27.035.950,0.000496,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
402,接收,1,2026-04-29 08:50:27.039.629,0.003679,1b1,报文帧,数据帧,标准帧,CAN,5,f8 26 62 13 f0
