序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
188,接收,1,2026-04-24 15:39:35.425.646,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
189,接收,1,2026-04-24 15:39:35.426.206,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
190,接收,1,2026-04-24 15:39:35.426.771,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
191,接收,1,2026-04-24 15:39:35.427.339,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
192,接收,1,2026-04-24 15:39:35.427.907,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
193,接收,1,2026-04-24 15:39:35.428.487,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
194,接收,1,2026-04-24 15:39:35.456.235,0.027748,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 49 12 f0
195,接收,1,2026-04-24 15:39:35.478.638,0.022403,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 35
196,接收,1,2026-04-24 15:39:35.494.414,0.015776,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
197,接收,1,2026-04-24 15:39:35.556.235,0.061821,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 47 12 f0
198,接收,1,2026-04-24 15:39:35.566.639,0.010404,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 35
199,接收,1,2026-04-24 15:39:35.594.409,0.027770,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
200,接收,1,2026-04-24 15:39:35.654.635,0.060226,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 36
201,接收,1,2026-04-24 15:39:35.656.252,0.001617,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 44 12 f0
202,接收,1,2026-04-24 15:39:35.742.633,0.086381,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 36
203,接收,1,2026-04-24 15:39:35.756.254,0.013621,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 48 12 f0
204,接收,1,2026-04-24 15:39:35.762.381,0.006127,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
205,接收,1,2026-04-24 15:39:35.789.847,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
206,接收,1,2026-04-24 15:39:35.830.630,0.040783,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 36
207,接收,1,2026-04-24 15:39:35.856.271,0.025641,731,报文帧,数据帧,标准帧,CAN,1,05
208,接收,1,2026-04-24 15:39:35.856.503,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
209,接收,1,2026-04-24 15:39:35.894.392,0.037889,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
210,接收,1,2026-04-24 15:39:35.918.624,0.024232,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 37
211,接收,1,2026-04-24 15:39:35.922.812,0.004188,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
212,接收,1,2026-04-24 15:39:35.923.377,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 80 00
213,接收,1,2026-04-24 15:39:35.923.953,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
214,接收,1,2026-04-24 15:39:35.924.513,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
215,接收,1,2026-04-24 15:39:35.925.082,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
216,接收,1,2026-04-24 15:39:35.925.642,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
217,接收,1,2026-04-24 15:39:35.926.202,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
218,接收,1,2026-04-24 15:39:35.926.767,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
219,接收,1,2026-04-24 15:39:35.927.335,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
220,接收,1,2026-04-24 15:39:35.927.903,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
221,接收,1,2026-04-24 15:39:35.928.483,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
222,接收,1,2026-04-24 15:39:35.928.963,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a0 00 1a 00 80 00
223,接收,1,2026-04-24 15:39:35.929.456,0.000493,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
224,接收,1,2026-04-24 15:39:35.929.936,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 6c 01 00 00
225,接收,1,2026-04-24 15:39:35.930.424,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
226,接收,1,2026-04-24 15:39:35.930.908,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
227,接收,1,2026-04-24 15:39:35.956.277,0.025369,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
228,接收,1,2026-04-24 15:39:35.989.835,0.033558,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
229,接收,1,2026-04-24 15:39:36.006.622,0.016787,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 37
230,接收,1,2026-04-24 15:39:36.056.271,0.049649,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 46 12 f0
231,接收,1,2026-04-24 15:39:36.094.618,0.038347,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 38
232,接收,1,2026-04-24 15:39:36.156.291,0.061673,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 49 12 f0
233,接收,1,2026-04-24 15:39:36.157.879,0.001588,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
234,接收,1,2026-04-24 15:39:36.182.618,0.024739,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 38
235,接收,1,2026-04-24 15:39:36.189.822,0.007204,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
236,接收,1,2026-04-24 15:39:36.256.287,0.066465,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
237,接收,1,2026-04-24 15:39:36.270.614,0.014327,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 39
238,接收,1,2026-04-24 15:39:36.289.817,0.019203,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
239,接收,1,2026-04-24 15:39:36.356.282,0.066465,731,报文帧,数据帧,标准帧,CAN,1,05
240,接收,1,2026-04-24 15:39:36.356.514,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 48 12 f0
241,接收,1,2026-04-24 15:39:36.358.610,0.002096,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 39
242,接收,1,2026-04-24 15:39:36.394.360,0.035750,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
243,接收,1,2026-04-24 15:39:36.422.804,0.028444,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
244,接收,1,2026-04-24 15:39:36.423.368,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 80 00
245,接收,1,2026-04-24 15:39:36.423.945,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
246,接收,1,2026-04-24 15:39:36.424.505,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
247,接收,1,2026-04-24 15:39:36.425.073,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
248,接收,1,2026-04-24 15:39:36.425.634,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
249,接收,1,2026-04-24 15:39:36.426.194,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
250,接收,1,2026-04-24 15:39:36.426.758,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
251,接收,1,2026-04-24 15:39:36.427.326,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
252,接收,1,2026-04-24 15:39:36.427.895,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
253,接收,1,2026-04-24 15:39:36.428.475,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
254,接收,1,2026-04-24 15:39:36.446.606,0.018131,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3a
255,接收,1,2026-04-24 15:39:36.456.311,0.009705,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 46 12 f0
256,接收,1,2026-04-24 15:39:36.534.605,0.078294,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3a
257,接收,1,2026-04-24 15:39:36.556.309,0.021704,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4a 12 f0
258,接收,1,2026-04-24 15:39:36.562.333,0.006024,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
259,接收,1,2026-04-24 15:39:36.594.347,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
260,接收,1,2026-04-24 15:39:36.622.602,0.028255,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3a
261,接收,1,2026-04-24 15:39:36.656.307,0.033705,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4d 12 f0
262,接收,1,2026-04-24 15:39:36.694.340,0.038033,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
263,接收,1,2026-04-24 15:39:36.710.599,0.016259,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3b
264,接收,1,2026-04-24 15:39:36.756.324,0.045725,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
265,接收,1,2026-04-24 15:39:36.794.334,0.038010,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
266,接收,1,2026-04-24 15:39:36.798.598,0.004264,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3b
267,接收,1,2026-04-24 15:39:36.856.343,0.057745,731,报文帧,数据帧,标准帧,CAN,1,05
268,接收,1,2026-04-24 15:39:36.856.575,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 51 12 f0
269,接收,1,2026-04-24 15:39:36.886.594,0.030019,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3c
270,接收,1,2026-04-24 15:39:36.922.798,0.036204,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
271,接收,1,2026-04-24 15:39:36.923.362,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 80 00
272,接收,1,2026-04-24 15:39:36.923.939,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 6c 01
273,接收,1,2026-04-24 15:39:36.924.495,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
274,接收,1,2026-04-24 15:39:36.925.063,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
275,接收,1,2026-04-24 15:39:36.925.624,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
276,接收,1,2026-04-24 15:39:36.926.184,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
277,接收,1,2026-04-24 15:39:36.926.748,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
278,接收,1,2026-04-24 15:39:36.927.317,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
279,接收,1,2026-04-24 15:39:36.927.885,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
280,接收,1,2026-04-24 15:39:36.928.465,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
281,接收,1,2026-04-24 15:39:36.928.946,0.000481,182,报文帧,数据帧,标准帧,CAN,8,01 00 a0 00 1a 00 80 00
282,接收,1,2026-04-24 15:39:36.929.438,0.000492,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
283,接收,1,2026-04-24 15:39:36.929.918,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 21 03 6c 01 00 00
284,接收,1,2026-04-24 15:39:36.930.398,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
285,接收,1,2026-04-24 15:39:36.930.882,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
286,接收,1,2026-04-24 15:39:36.956.350,0.025468,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 51 12 f0
287,接收,1,2026-04-24 15:39:36.962.342,0.005992,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
288,接收,1,2026-04-24 15:39:36.974.590,0.012248,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3c
289,接收,1,2026-04-24 15:39:36.989.773,0.015183,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
290,接收,1,2026-04-24 15:39:37.056.354,0.066581,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4d 12 f0
291,接收,1,2026-04-24 15:39:37.062.590,0.006236,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3d
292,接收,1,2026-04-24 15:39:37.089.768,0.027178,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
293,接收,1,2026-04-24 15:39:37.150.586,0.060818,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3d
294,接收,1,2026-04-24 15:39:37.156.351,0.005765,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4c 12 f0
295,接收,1,2026-04-24 15:39:37.189.761,0.033410,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
296,接收,1,2026-04-24 15:39:37.238.583,0.048822,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3d
297,接收,1,2026-04-24 15:39:37.256.368,0.017785,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4d 12 f0
298,接收,1,2026-04-24 15:39:37.326.578,0.070210,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3e
299,接收,1,2026-04-24 15:39:37.356.367,0.029789,731,报文帧,数据帧,标准帧,CAN,1,05
300,接收,1,2026-04-24 15:39:37.356.599,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4d 12 f0
301,接收,1,2026-04-24 15:39:37.357.807,0.001208,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
302,接收,1,2026-04-24 15:39:37.389.749,0.031942,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
303,接收,1,2026-04-24 15:39:37.414.576,0.024827,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3e
304,接收,1,2026-04-24 15:39:37.422.789,0.008213,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
305,接收,1,2026-04-24 15:39:37.423.353,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 80 00
306,接收,1,2026-04-24 15:39:37.423.929,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 6c 01
307,接收,1,2026-04-24 15:39:37.424.486,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
308,接收,1,2026-04-24 15:39:37.425.054,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
309,接收,1,2026-04-24 15:39:37.425.615,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
310,接收,1,2026-04-24 15:39:37.426.175,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
311,接收,1,2026-04-24 15:39:37.426.739,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
312,接收,1,2026-04-24 15:39:37.427.307,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
313,接收,1,2026-04-24 15:39:37.427.875,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
314,接收,1,2026-04-24 15:39:37.428.456,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
315,接收,1,2026-04-24 15:39:37.456.368,0.027912,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4f 12 f0
316,接收,1,2026-04-24 15:39:37.489.746,0.033378,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
317,接收,1,2026-04-24 15:39:37.502.573,0.012827,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3f
318,接收,1,2026-04-24 15:39:37.556.390,0.053817,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4f 12 f0
319,接收,1,2026-04-24 15:39:37.589.736,0.033346,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
320,接收,1,2026-04-24 15:39:37.590.572,0.000836,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 3f
321,接收,1,2026-04-24 15:39:37.656.382,0.065810,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4f 12 f0
322,接收,1,2026-04-24 15:39:37.678.569,0.022187,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 40
323,接收,1,2026-04-24 15:39:37.756.402,0.077833,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 50 12 f0
324,接收,1,2026-04-24 15:39:37.757.781,0.001379,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
325,接收,1,2026-04-24 15:39:37.766.565,0.008784,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 40
326,接收,1,2026-04-24 15:39:37.789.728,0.023163,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
327,接收,1,2026-04-24 15:39:37.854.562,0.064834,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 41
328,接收,1,2026-04-24 15:39:37.856.403,0.001841,731,报文帧,数据帧,标准帧,CAN,1,05
329,接收,1,2026-04-24 15:39:37.856.635,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 54 12 f0
330,接收,1,2026-04-24 15:39:37.889.721,0.033086,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
331,接收,1,2026-04-24 15:39:37.922.780,0.033059,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
332,接收,1,2026-04-24 15:39:37.923.345,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 80 00
333,接收,1,2026-04-24 15:39:37.923.921,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
334,接收,1,2026-04-24 15:39:37.924.482,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
335,接收,1,2026-04-24 15:39:37.925.050,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
336,接收,1,2026-04-24 15:39:37.925.610,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
337,接收,1,2026-04-24 15:39:37.926.171,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
338,接收,1,2026-04-24 15:39:37.926.735,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
339,接收,1,2026-04-24 15:39:37.927.303,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
340,接收,1,2026-04-24 15:39:37.927.871,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
341,接收,1,2026-04-24 15:39:37.928.452,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
342,接收,1,2026-04-24 15:39:37.928.932,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a0 00 1a 00 80 00
343,接收,1,2026-04-24 15:39:37.929.424,0.000492,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
344,接收,1,2026-04-24 15:39:37.929.904,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 6c 01 00 00
345,接收,1,2026-04-24 15:39:37.930.392,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
346,接收,1,2026-04-24 15:39:37.930.876,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
347,接收,1,2026-04-24 15:39:37.942.560,0.011684,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 41
348,接收,1,2026-04-24 15:39:37.956.405,0.013845,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 50 12 f0
349,接收,1,2026-04-24 15:39:37.989.715,0.033310,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
350,接收,1,2026-04-24 15:39:38.030.558,0.040843,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 41
351,接收,1,2026-04-24 15:39:38.056.426,0.025868,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
352,接收,1,2026-04-24 15:39:38.118.552,0.062126,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 42
353,接收,1,2026-04-24 15:39:38.156.421,0.037869,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
354,接收,1,2026-04-24 15:39:38.157.757,0.001336,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
355,接收,1,2026-04-24 15:39:38.189.703,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
356,接收,1,2026-04-24 15:39:38.206.550,0.016847,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 42
357,接收,1,2026-04-24 15:39:38.256.443,0.049893,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4d 12 f0
358,接收,1,2026-04-24 15:39:38.289.693,0.033250,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
359,接收,1,2026-04-24 15:39:38.294.549,0.004856,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 43
360,接收,1,2026-04-24 15:39:38.356.438,0.061889,731,报文帧,数据帧,标准帧,CAN,1,05
361,接收,1,2026-04-24 15:39:38.356.671,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4d 12 f0
362,接收,1,2026-04-24 15:39:38.382.546,0.025875,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 43
363,接收,1,2026-04-24 15:39:38.394.238,0.011692,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
364,接收,1,2026-04-24 15:39:38.422.774,0.028536,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
365,接收,1,2026-04-24 15:39:38.423.338,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 80 00
366,接收,1,2026-04-24 15:39:38.423.914,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 6c 01
367,接收,1,2026-04-24 15:39:38.424.470,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
368,接收,1,2026-04-24 15:39:38.425.039,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
369,接收,1,2026-04-24 15:39:38.425.599,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
370,接收,1,2026-04-24 15:39:38.426.159,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
371,接收,1,2026-04-24 15:39:38.426.723,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
372,接收,1,2026-04-24 15:39:38.427.291,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
373,接收,1,2026-04-24 15:39:38.427.859,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
374,接收,1,2026-04-24 15:39:38.428.440,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
375,接收,1,2026-04-24 15:39:38.456.440,0.028000,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4f 12 f0
376,接收,1,2026-04-24 15:39:38.470.543,0.014103,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 44
377,接收,1,2026-04-24 15:39:38.556.460,0.085917,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4f 12 f0
378,接收,1,2026-04-24 15:39:38.558.541,0.002081,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 44
379,接收,1,2026-04-24 15:39:38.562.209,0.003668,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
380,接收,1,2026-04-24 15:39:38.594.227,0.032018,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
381,接收,1,2026-04-24 15:39:38.646.537,0.052310,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 44
382,接收,1,2026-04-24 15:39:38.656.454,0.009917,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 4b 12 f0
383,接收,1,2026-04-24 15:39:38.694.219,0.037765,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
384,接收,1,2026-04-24 15:39:38.734.534,0.040315,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 45
385,接收,1,2026-04-24 15:39:38.756.478,0.021944,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 49 12 f0
386,接收,1,2026-04-24 15:39:38.794.212,0.037734,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
387,接收,1,2026-04-24 15:39:38.822.531,0.028319,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 45
