序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
10043,接收,1,2026-04-24 15:39:18.927.020,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10044,接收,1,2026-04-24 15:39:18.927.588,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
10045,接收,1,2026-04-24 15:39:18.928.156,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10046,接收,1,2026-04-24 15:39:18.928.736,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
10047,接收,1,2026-04-24 15:39:18.929.216,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a2 00 1a 00 80 00
10048,接收,1,2026-04-24 15:39:18.929.705,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
10049,接收,1,2026-04-24 15:39:18.930.185,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 6c 01 00 00
10050,接收,1,2026-04-24 15:39:18.930.673,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
10051,接收,1,2026-04-24 15:39:18.931.157,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
10052,接收,1,2026-04-24 15:39:18.935.177,0.004020,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ac
10053,接收,1,2026-04-24 15:39:18.953.026,0.017849,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 52 12 f0
10054,接收,1,2026-04-24 15:39:18.958.965,0.005939,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10055,接收,1,2026-04-24 15:39:18.990.880,0.031915,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10056,接收,1,2026-04-24 15:39:19.023.175,0.032295,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ad
10057,接收,1,2026-04-24 15:39:19.053.031,0.029856,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 50 12 f0
10058,接收,1,2026-04-24 15:39:19.090.873,0.037842,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10059,接收,1,2026-04-24 15:39:19.111.172,0.020299,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ad
10060,接收,1,2026-04-24 15:39:19.153.025,0.041853,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 52 12 f0
10061,接收,1,2026-04-24 15:39:19.195.415,0.042390,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10062,接收,1,2026-04-24 15:39:19.199.171,0.003756,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ae
10063,接收,1,2026-04-24 15:39:19.253.044,0.053873,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 52 12 f0
10064,接收,1,2026-04-24 15:39:19.287.166,0.034122,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ae
10065,接收,1,2026-04-24 15:39:19.353.043,0.065877,731,报文帧,数据帧,标准帧,CAN,1,05
10066,接收,1,2026-04-24 15:39:19.353.275,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 52 12 f0
10067,接收,1,2026-04-24 15:39:19.363.387,0.010112,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10068,接收,1,2026-04-24 15:39:19.375.162,0.011775,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 af
10069,接收,1,2026-04-24 15:39:19.395.401,0.020239,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10070,接收,1,2026-04-24 15:39:19.423.061,0.027660,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
10071,接收,1,2026-04-24 15:39:19.423.625,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a2 00 81 00
10072,接收,1,2026-04-24 15:39:19.424.190,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1e 03 6c 01
10073,接收,1,2026-04-24 15:39:19.424.747,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
10074,接收,1,2026-04-24 15:39:19.425.315,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
10075,接收,1,2026-04-24 15:39:19.425.875,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
10076,接收,1,2026-04-24 15:39:19.426.435,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
10077,接收,1,2026-04-24 15:39:19.427.000,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10078,接收,1,2026-04-24 15:39:19.427.568,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
10079,接收,1,2026-04-24 15:39:19.428.136,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10080,接收,1,2026-04-24 15:39:19.428.716,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
10081,接收,1,2026-04-24 15:39:19.453.068,0.024352,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 54 12 f0
10082,接收,1,2026-04-24 15:39:19.463.160,0.010092,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 af
10083,接收,1,2026-04-24 15:39:19.495.399,0.032239,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10084,接收,1,2026-04-24 15:39:19.551.157,0.055758,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 af
10085,接收,1,2026-04-24 15:39:19.553.069,0.001912,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
10086,接收,1,2026-04-24 15:39:19.595.390,0.042321,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10087,接收,1,2026-04-24 15:39:19.639.153,0.043763,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b0
10088,接收,1,2026-04-24 15:39:19.653.086,0.013933,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
10089,接收,1,2026-04-24 15:39:19.727.152,0.074066,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b0
10090,接收,1,2026-04-24 15:39:19.753.084,0.025932,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
10091,接收,1,2026-04-24 15:39:19.763.364,0.010280,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10092,接收,1,2026-04-24 15:39:19.790.830,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10093,接收,1,2026-04-24 15:39:19.815.150,0.024320,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b1
10094,接收,1,2026-04-24 15:39:19.853.079,0.037929,731,报文帧,数据帧,标准帧,CAN,1,05
10095,接收,1,2026-04-24 15:39:19.853.311,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 56 12 f0
10096,接收,1,2026-04-24 15:39:19.895.372,0.042061,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10097,接收,1,2026-04-24 15:39:19.903.148,0.007776,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b1
10098,接收,1,2026-04-24 15:39:19.923.056,0.019908,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
10099,接收,1,2026-04-24 15:39:19.923.621,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a2 00 80 00
10100,接收,1,2026-04-24 15:39:19.924.189,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
10101,接收,1,2026-04-24 15:39:19.924.749,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
10102,接收,1,2026-04-24 15:39:19.925.317,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
10103,接收,1,2026-04-24 15:39:19.925.877,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
10104,接收,1,2026-04-24 15:39:19.926.437,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
10105,接收,1,2026-04-24 15:39:19.927.002,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10106,接收,1,2026-04-24 15:39:19.927.570,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
10107,接收,1,2026-04-24 15:39:19.928.138,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10108,接收,1,2026-04-24 15:39:19.928.718,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
10109,接收,1,2026-04-24 15:39:19.929.198,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a2 00 1a 00 80 00
10110,接收,1,2026-04-24 15:39:19.929.687,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
10111,接收,1,2026-04-24 15:39:19.930.167,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 6c 01 00 00
10112,接收,1,2026-04-24 15:39:19.930.655,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
10113,接收,1,2026-04-24 15:39:19.931.139,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
10114,接收,1,2026-04-24 15:39:19.953.087,0.021948,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 56 12 f0
10115,接收,1,2026-04-24 15:39:19.990.817,0.037730,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10116,接收,1,2026-04-24 15:39:19.991.317,0.000500,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b2
10117,接收,1,2026-04-24 15:39:20.053.102,0.061785,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 56 12 f0
10118,接收,1,2026-04-24 15:39:20.079.141,0.026039,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b2
10119,接收,1,2026-04-24 15:39:20.153.122,0.073981,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
10120,接收,1,2026-04-24 15:39:20.158.862,0.005740,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10121,接收,1,2026-04-24 15:39:20.167.138,0.008276,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b3
10122,接收,1,2026-04-24 15:39:20.190.805,0.023667,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10123,接收,1,2026-04-24 15:39:20.253.121,0.062316,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
10124,接收,1,2026-04-24 15:39:20.255.133,0.002012,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b3
10125,接收,1,2026-04-24 15:39:20.290.800,0.035667,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10126,接收,1,2026-04-24 15:39:20.343.130,0.052330,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b3
10127,接收,1,2026-04-24 15:39:20.353.115,0.009985,731,报文帧,数据帧,标准帧,CAN,1,05
10128,接收,1,2026-04-24 15:39:20.353.346,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 5b 12 f0
10129,接收,1,2026-04-24 15:39:20.395.340,0.041994,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10130,接收,1,2026-04-24 15:39:20.423.048,0.027708,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
10131,接收,1,2026-04-24 15:39:20.423.612,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a2 00 80 00
10132,接收,1,2026-04-24 15:39:20.424.180,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
10133,接收,1,2026-04-24 15:39:20.424.741,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
10134,接收,1,2026-04-24 15:39:20.425.309,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
10135,接收,1,2026-04-24 15:39:20.425.869,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
10136,接收,1,2026-04-24 15:39:20.426.430,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
10137,接收,1,2026-04-24 15:39:20.426.994,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10138,接收,1,2026-04-24 15:39:20.427.562,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
10139,接收,1,2026-04-24 15:39:20.428.130,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10140,接收,1,2026-04-24 15:39:20.428.710,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
10141,接收,1,2026-04-24 15:39:20.431.130,0.002420,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b4
10142,接收,1,2026-04-24 15:39:20.453.123,0.021993,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 59 12 f0
10143,接收,1,2026-04-24 15:39:20.519.124,0.066001,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b4
10144,接收,1,2026-04-24 15:39:20.553.141,0.034017,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 58 12 f0
10145,接收,1,2026-04-24 15:39:20.563.316,0.010175,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10146,接收,1,2026-04-24 15:39:20.590.783,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10147,接收,1,2026-04-24 15:39:20.607.122,0.016339,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b5
10148,接收,1,2026-04-24 15:39:20.653.139,0.046017,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 55 12 f0
10149,接收,1,2026-04-24 15:39:20.690.777,0.037638,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10150,接收,1,2026-04-24 15:39:20.695.120,0.004343,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b5
10151,接收,1,2026-04-24 15:39:20.753.162,0.058042,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 52 12 f0
10152,接收,1,2026-04-24 15:39:20.783.116,0.029954,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b6
10153,接收,1,2026-04-24 15:39:20.790.768,0.007652,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10154,接收,1,2026-04-24 15:39:20.853.201,0.062433,731,报文帧,数据帧,标准帧,CAN,1,05
10155,接收,1,2026-04-24 15:39:20.853.433,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 52 12 f0
10156,接收,1,2026-04-24 15:39:20.871.113,0.017680,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b6
10157,接收,1,2026-04-24 15:39:20.923.041,0.051928,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 57 19 00 00
10158,接收,1,2026-04-24 15:39:20.923.605,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a2 00 80 00
10159,接收,1,2026-04-24 15:39:20.924.173,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1e 03 6c 01
10160,接收,1,2026-04-24 15:39:20.924.729,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
10161,接收,1,2026-04-24 15:39:20.925.297,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
10162,接收,1,2026-04-24 15:39:20.925.857,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
10163,接收,1,2026-04-24 15:39:20.926.418,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
10164,接收,1,2026-04-24 15:39:20.926.982,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10165,接收,1,2026-04-24 15:39:20.927.550,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
10166,接收,1,2026-04-24 15:39:20.928.118,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10167,接收,1,2026-04-24 15:39:20.928.698,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 57 19 00 00
10168,接收,1,2026-04-24 15:39:20.929.179,0.000481,182,报文帧,数据帧,标准帧,CAN,8,01 00 a2 00 1a 00 80 00
10169,接收,1,2026-04-24 15:39:20.929.667,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
10170,接收,1,2026-04-24 15:39:20.930.147,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 1e 03 6c 01 00 00
10171,接收,1,2026-04-24 15:39:20.930.627,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
10172,接收,1,2026-04-24 15:39:20.931.111,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
10173,接收,1,2026-04-24 15:39:20.953.159,0.022048,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 51 12 f0
10174,接收,1,2026-04-24 15:39:20.958.843,0.005684,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10175,接收,1,2026-04-24 15:39:20.959.343,0.000500,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b6
10176,接收,1,2026-04-24 15:39:20.990.757,0.031414,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10177,接收,1,2026-04-24 15:39:21.047.108,0.056351,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b7
10178,接收,1,2026-04-24 15:39:21.053.177,0.006069,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 52 12 f0
10179,接收,1,2026-04-24 15:39:21.090.750,0.037573,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10180,接收,1,2026-04-24 15:39:21.135.105,0.044355,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b7
10181,接收,1,2026-04-24 15:39:21.153.177,0.018072,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 52 12 f0
10182,接收,1,2026-04-24 15:39:21.195.291,0.042114,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10183,接收,1,2026-04-24 15:39:21.223.102,0.027811,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b8
10184,接收,1,2026-04-24 15:39:21.253.219,0.030117,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 58 12 f0
10185,接收,1,2026-04-24 15:39:21.311.101,0.057882,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b8
10186,接收,1,2026-04-24 15:39:21.353.194,0.042093,731,报文帧,数据帧,标准帧,CAN,1,05
10187,接收,1,2026-04-24 15:39:21.353.426,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 5b 12 f0
10188,接收,1,2026-04-24 15:39:21.363.265,0.009839,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10189,接收,1,2026-04-24 15:39:21.395.279,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10190,接收,1,2026-04-24 15:39:21.399.099,0.003820,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b9
10191,接收,1,2026-04-24 15:39:21.423.032,0.023933,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
10192,接收,1,2026-04-24 15:39:21.423.600,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a1 00 80 00
10193,接收,1,2026-04-24 15:39:21.424.168,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
10194,接收,1,2026-04-24 15:39:21.424.728,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
10195,接收,1,2026-04-24 15:39:21.425.297,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
10196,接收,1,2026-04-24 15:39:21.425.857,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
10197,接收,1,2026-04-24 15:39:21.426.417,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
10198,接收,1,2026-04-24 15:39:21.426.982,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10199,接收,1,2026-04-24 15:39:21.427.550,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
10200,接收,1,2026-04-24 15:39:21.428.118,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10201,接收,1,2026-04-24 15:39:21.428.698,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
10202,接收,1,2026-04-24 15:39:21.453.219,0.024521,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 59 12 f0
10203,接收,1,2026-04-24 15:39:21.487.094,0.033875,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b9
10204,接收,1,2026-04-24 15:39:21.495.274,0.008180,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10205,接收,1,2026-04-24 15:39:21.553.214,0.057940,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 56 12 f0
10206,接收,1,2026-04-24 15:39:21.575.090,0.021876,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ba
10207,接收,1,2026-04-24 15:39:21.595.269,0.020179,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10208,接收,1,2026-04-24 15:39:21.653.210,0.057941,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 57 12 f0
10209,接收,1,2026-04-24 15:39:21.663.089,0.009879,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ba
10210,接收,1,2026-04-24 15:39:21.751.086,0.087997,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ba
10211,接收,1,2026-04-24 15:39:21.753.231,0.002145,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 56 12 f0
10212,接收,1,2026-04-24 15:39:21.763.242,0.010011,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10213,接收,1,2026-04-24 15:39:21.790.708,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10214,接收,1,2026-04-24 15:39:21.839.083,0.048375,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bb
10215,接收,1,2026-04-24 15:39:21.853.228,0.014145,731,报文帧,数据帧,标准帧,CAN,1,05
10216,接收,1,2026-04-24 15:39:21.853.460,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 54 12 f0
10217,接收,1,2026-04-24 15:39:21.895.249,0.041789,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
10218,接收,1,2026-04-24 15:39:21.923.025,0.027776,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
10219,接收,1,2026-04-24 15:39:21.923.593,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a1 00 80 00
10220,接收,1,2026-04-24 15:39:21.924.161,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
10221,接收,1,2026-04-24 15:39:21.924.721,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
10222,接收,1,2026-04-24 15:39:21.925.289,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 30 2a 00 00
10223,接收,1,2026-04-24 15:39:21.925.850,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
10224,接收,1,2026-04-24 15:39:21.926.410,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
10225,接收,1,2026-04-24 15:39:21.926.974,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
10226,接收,1,2026-04-24 15:39:21.927.542,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
10227,接收,1,2026-04-24 15:39:21.928.110,0.000568,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bb
10228,接收,1,2026-04-24 15:39:21.928.603,0.000493,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
10229,接收,1,2026-04-24 15:39:21.929.183,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
10230,接收,1,2026-04-24 15:39:21.929.663,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a1 00 1a 00 80 00
10231,接收,1,2026-04-24 15:39:21.930.147,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
10232,接收,1,2026-04-24 15:39:21.930.627,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 6c 01 00 00
10233,接收,1,2026-04-24 15:39:21.931.115,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
10234,接收,1,2026-04-24 15:39:21.931.600,0.000485,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 03 00 00 00
10235,接收,1,2026-04-24 15:39:21.953.256,0.021656,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 5a 12 f0
10236,接收,1,2026-04-24 15:39:21.995.245,0.041989,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
10237,接收,1,2026-04-24 15:39:22.015.076,0.019831,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bc
10238,接收,1,2026-04-24 15:39:22.053.281,0.038205,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 5d 12 f0
10239,接收,1,2026-04-24 15:39:22.103.075,0.049794,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bc
