序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
42536,接收,1,2026-05-05 13:06:27.292.886,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9f 00 35 00 a0 00 7b 00
42537,接收,1,2026-05-05 13:06:27.293.447,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 00 00 e9 04 ec 01
42538,接收,1,2026-05-05 13:06:27.294.007,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d7 00 34 00 31 00 3a 00
42539,接收,1,2026-05-05 13:06:27.294.568,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9c 74 00 00
42540,接收,1,2026-05-05 13:06:27.295.128,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42541,接收,1,2026-05-05 13:06:27.295.685,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42542,接收,1,2026-05-05 13:06:27.296.246,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42543,接收,1,2026-05-05 13:06:27.296.814,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42544,接收,1,2026-05-05 13:06:27.297.395,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4e 18 00 00
42545,接收,1,2026-05-05 13:06:27.297.880,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9f 00 a0 00 35 00 7b 00
42546,接收,1,2026-05-05 13:06:27.298.356,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42547,接收,1,2026-05-05 13:06:27.298.845,0.000489,184,报文帧,数据帧,标准帧,CAN,8,fe 0a e9 04 ec 01 d7 00
42548,接收,1,2026-05-05 13:06:27.299.322,0.000477,185,报文帧,数据帧,标准帧,CAN,8,fe 0a 00 00 00 02 3b 3b
42549,接收,1,2026-05-05 13:06:27.299.798,0.000476,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9c 74 00 00
42550,接收,1,2026-05-05 13:06:27.300.275,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42551,接收,1,2026-05-05 13:06:27.320.674,0.020399,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42552,接收,1,2026-05-05 13:06:27.338.966,0.018292,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42553,接收,1,2026-05-05 13:06:27.423.477,0.084511,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42554,接收,1,2026-05-05 13:06:27.429.668,0.006191,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42555,接收,1,2026-05-05 13:06:27.518.924,0.089256,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42556,接收,1,2026-05-05 13:06:27.524.915,0.005991,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
42557,接收,1,2026-05-05 13:06:27.619.919,0.095004,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42558,接收,1,2026-05-05 13:06:27.640.654,0.020735,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42559,接收,1,2026-05-05 13:06:27.710.644,0.069990,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42560,接收,1,2026-05-05 13:06:27.723.463,0.012819,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42561,接收,1,2026-05-05 13:06:27.792.307,0.068844,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4d 18 00 00
42562,接收,1,2026-05-05 13:06:27.792.875,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 36 00 a0 00 7b 00
42563,接收,1,2026-05-05 13:06:27.793.432,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 00 00 ea 04 ec 01
42564,接收,1,2026-05-05 13:06:27.793.992,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d7 00 34 00 31 00 3a 00
42565,接收,1,2026-05-05 13:06:27.794.553,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9c 74 00 00
42566,接收,1,2026-05-05 13:06:27.795.114,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42567,接收,1,2026-05-05 13:06:27.795.670,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42568,接收,1,2026-05-05 13:06:27.796.231,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42569,接收,1,2026-05-05 13:06:27.796.800,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42570,接收,1,2026-05-05 13:06:27.797.380,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4d 18 00 00
42571,接收,1,2026-05-05 13:06:27.797.865,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9e 00 a0 00 36 00 7b 00
42572,接收,1,2026-05-05 13:06:27.798.349,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42573,接收,1,2026-05-05 13:06:27.798.838,0.000489,184,报文帧,数据帧,标准帧,CAN,8,fe 0a ea 04 ec 01 d7 00
42574,接收,1,2026-05-05 13:06:27.799.307,0.000469,185,报文帧,数据帧,标准帧,CAN,8,fe 0a 00 00 00 02 3b 3b
42575,接收,1,2026-05-05 13:06:27.799.783,0.000476,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9c 74 00 00
42576,接收,1,2026-05-05 13:06:27.800.260,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42577,接收,1,2026-05-05 13:06:27.805.895,0.005635,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
42578,接收,1,2026-05-05 13:06:27.823.459,0.017564,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42579,接收,1,2026-05-05 13:06:27.900.991,0.077532,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42580,接收,1,2026-05-05 13:06:27.960.636,0.059645,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42581,接收,1,2026-05-05 13:06:27.991.734,0.031098,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42582,接收,1,2026-05-05 13:06:28.023.449,0.031715,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42583,接收,1,2026-05-05 13:06:28.086.896,0.063447,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
42584,接收,1,2026-05-05 13:06:28.120.630,0.033734,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42585,接收,1,2026-05-05 13:06:28.177.567,0.056937,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42586,接收,1,2026-05-05 13:06:28.223.436,0.045869,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42587,接收,1,2026-05-05 13:06:28.272.686,0.049250,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42588,接收,1,2026-05-05 13:06:28.292.295,0.019609,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4e 18 00 00
42589,接收,1,2026-05-05 13:06:28.292.863,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 35 00 a0 00 7b 00
42590,接收,1,2026-05-05 13:06:28.293.424,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fc 0a 00 00 ea 04 ec 01
42591,接收,1,2026-05-05 13:06:28.293.989,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d7 00 34 00 31 00 3a 00
42592,接收,1,2026-05-05 13:06:28.294.549,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9d 74 00 00
42593,接收,1,2026-05-05 13:06:28.295.110,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42594,接收,1,2026-05-05 13:06:28.295.666,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42595,接收,1,2026-05-05 13:06:28.296.227,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42596,接收,1,2026-05-05 13:06:28.296.796,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42597,接收,1,2026-05-05 13:06:28.297.376,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4e 18 00 00
42598,接收,1,2026-05-05 13:06:28.297.861,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9e 00 a0 00 35 00 7b 00
42599,接收,1,2026-05-05 13:06:28.298.334,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42600,接收,1,2026-05-05 13:06:28.298.822,0.000488,184,报文帧,数据帧,标准帧,CAN,8,fc 0a ea 04 ec 01 d7 00
42601,接收,1,2026-05-05 13:06:28.299.291,0.000469,185,报文帧,数据帧,标准帧,CAN,8,fc 0a 00 00 00 02 3b 3b
42602,接收,1,2026-05-05 13:06:28.299.771,0.000480,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9d 74 00 00
42603,接收,1,2026-05-05 13:06:28.300.248,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42604,接收,1,2026-05-05 13:06:28.323.431,0.023183,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42605,接收,1,2026-05-05 13:06:28.367.854,0.044423,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42606,接收,1,2026-05-05 13:06:28.440.610,0.072756,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42607,接收,1,2026-05-05 13:06:28.458.562,0.017952,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42608,接收,1,2026-05-05 13:06:28.518.871,0.060309,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42609,接收,1,2026-05-05 13:06:28.553.780,0.034909,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42610,接收,1,2026-05-05 13:06:28.623.413,0.069633,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42611,接收,1,2026-05-05 13:06:28.648.932,0.025519,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42612,接收,1,2026-05-05 13:06:28.739.565,0.090633,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42613,接收,1,2026-05-05 13:06:28.760.597,0.021032,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42614,接收,1,2026-05-05 13:06:28.792.285,0.031688,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4d 18 00 00
42615,接收,1,2026-05-05 13:06:28.792.854,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 36 00 9f 00 7b 00
42616,接收,1,2026-05-05 13:06:28.793.418,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fc 0a 00 00 e9 04 ec 01
42617,接收,1,2026-05-05 13:06:28.793.979,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d7 00 34 00 31 00 3a 00
42618,接收,1,2026-05-05 13:06:28.794.540,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9d 74 00 00
42619,接收,1,2026-05-05 13:06:28.795.100,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42620,接收,1,2026-05-05 13:06:28.795.657,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42621,接收,1,2026-05-05 13:06:28.796.218,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42622,接收,1,2026-05-05 13:06:28.796.786,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42623,接收,1,2026-05-05 13:06:28.797.367,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4d 18 00 00
42624,接收,1,2026-05-05 13:06:28.797.852,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9e 00 9f 00 36 00 7b 00
42625,接收,1,2026-05-05 13:06:28.798.336,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42626,接收,1,2026-05-05 13:06:28.798.825,0.000489,184,报文帧,数据帧,标准帧,CAN,8,fc 0a e9 04 ec 01 d7 00
42627,接收,1,2026-05-05 13:06:28.799.294,0.000469,185,报文帧,数据帧,标准帧,CAN,8,fc 0a 00 00 00 02 3b 3b
42628,接收,1,2026-05-05 13:06:28.799.774,0.000480,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9d 74 00 00
42629,接收,1,2026-05-05 13:06:28.800.251,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42630,接收,1,2026-05-05 13:06:28.818.857,0.018606,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42631,接收,1,2026-05-05 13:06:28.834.770,0.015913,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42632,接收,1,2026-05-05 13:06:28.920.586,0.085816,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42633,接收,1,2026-05-05 13:06:28.929.912,0.009326,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42634,接收,1,2026-05-05 13:06:29.020.498,0.090586,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42635,接收,1,2026-05-05 13:06:29.023.394,0.002896,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42636,接收,1,2026-05-05 13:06:29.115.647,0.092253,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42637,接收,1,2026-05-05 13:06:29.123.387,0.007740,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42638,接收,1,2026-05-05 13:06:29.206.490,0.083103,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42639,接收,1,2026-05-05 13:06:29.240.568,0.034078,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42640,接收,1,2026-05-05 13:06:29.292.276,0.051708,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4e 18 00 00
42641,接收,1,2026-05-05 13:06:29.292.845,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 36 00 9f 00 7b 00
42642,接收,1,2026-05-05 13:06:29.293.410,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,03 0b 00 00 eb 04 ec 01
42643,接收,1,2026-05-05 13:06:29.293.970,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d7 00 34 00 31 00 3a 00
42644,接收,1,2026-05-05 13:06:29.294.531,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9e 74 00 00
42645,接收,1,2026-05-05 13:06:29.295.100,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42646,接收,1,2026-05-05 13:06:29.295.656,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42647,接收,1,2026-05-05 13:06:29.296.217,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42648,接收,1,2026-05-05 13:06:29.296.786,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42649,接收,1,2026-05-05 13:06:29.297.366,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4e 18 00 00
42650,接收,1,2026-05-05 13:06:29.297.851,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9e 00 9f 00 36 00 7b 00
42651,接收,1,2026-05-05 13:06:29.298.336,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42652,接收,1,2026-05-05 13:06:29.298.824,0.000488,184,报文帧,数据帧,标准帧,CAN,8,03 0b eb 04 ec 01 d7 00
42653,接收,1,2026-05-05 13:06:29.299.293,0.000469,185,报文帧,数据帧,标准帧,CAN,8,03 0b 00 00 00 02 3b 3b
42654,接收,1,2026-05-05 13:06:29.299.765,0.000472,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9e 74 00 00
42655,接收,1,2026-05-05 13:06:29.300.242,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42656,接收,1,2026-05-05 13:06:29.301.606,0.001364,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42657,接收,1,2026-05-05 13:06:29.323.377,0.021771,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42658,接收,1,2026-05-05 13:06:29.396.670,0.073293,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42659,接收,1,2026-05-05 13:06:29.423.373,0.026703,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42660,接收,1,2026-05-05 13:06:29.487.544,0.064171,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42661,接收,1,2026-05-05 13:06:29.560.552,0.073008,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42662,接收,1,2026-05-05 13:06:29.582.572,0.022020,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42663,接收,1,2026-05-05 13:06:29.623.361,0.040789,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42664,接收,1,2026-05-05 13:06:29.677.706,0.054345,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42665,接收,1,2026-05-05 13:06:29.720.544,0.042838,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42666,接收,1,2026-05-05 13:06:29.768.462,0.047918,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42667,接收,1,2026-05-05 13:06:29.792.267,0.023805,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4e 18 00 00
42668,接收,1,2026-05-05 13:06:29.792.836,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 33 00 9f 00 7b 00
42669,接收,1,2026-05-05 13:06:29.793.400,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,03 0b 00 00 e8 04 ec 01
42670,接收,1,2026-05-05 13:06:29.793.957,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d7 00 34 00 31 00 3a 00
42671,接收,1,2026-05-05 13:06:29.794.518,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9e 74 00 00
42672,接收,1,2026-05-05 13:06:29.795.086,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42673,接收,1,2026-05-05 13:06:29.795.643,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42674,接收,1,2026-05-05 13:06:29.796.203,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42675,接收,1,2026-05-05 13:06:29.796.772,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42676,接收,1,2026-05-05 13:06:29.797.353,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4e 18 00 00
42677,接收,1,2026-05-05 13:06:29.797.837,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9e 00 9f 00 33 00 7b 00
42678,接收,1,2026-05-05 13:06:29.798.310,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42679,接收,1,2026-05-05 13:06:29.798.799,0.000489,184,报文帧,数据帧,标准帧,CAN,8,03 0b e8 04 ec 01 d7 00
42680,接收,1,2026-05-05 13:06:29.799.271,0.000472,185,报文帧,数据帧,标准帧,CAN,8,03 0b 00 00 00 02 3b 3b
42681,接收,1,2026-05-05 13:06:29.799.744,0.000473,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9e 74 00 00
42682,接收,1,2026-05-05 13:06:29.800.221,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42683,接收,1,2026-05-05 13:06:29.823.351,0.023130,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42684,接收,1,2026-05-05 13:06:29.863.519,0.040168,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42685,接收,1,2026-05-05 13:06:29.923.344,0.059825,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42686,接收,1,2026-05-05 13:06:29.958.685,0.035341,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42687,接收,1,2026-05-05 13:06:30.040.525,0.081840,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42688,接收,1,2026-05-05 13:06:30.049.423,0.008898,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42689,接收,1,2026-05-05 13:06:30.118.784,0.069361,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42690,接收,1,2026-05-05 13:06:30.144.423,0.025639,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42691,接收,1,2026-05-05 13:06:30.223.327,0.078904,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42692,接收,1,2026-05-05 13:06:30.235.161,0.011834,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42693,接收,1,2026-05-05 13:06:30.292.253,0.057092,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4d 18 00 00
42694,接收,1,2026-05-05 13:06:30.292.822,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 38 00 9f 00 7b 00
42695,接收,1,2026-05-05 13:06:30.293.390,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,02 0b 00 00 ea 04 ec 01
42696,接收,1,2026-05-05 13:06:30.293.955,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d8 00 34 00 31 00 3a 00
42697,接收,1,2026-05-05 13:06:30.294.515,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9f 74 00 00
42698,接收,1,2026-05-05 13:06:30.295.084,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42699,接收,1,2026-05-05 13:06:30.295.641,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42700,接收,1,2026-05-05 13:06:30.296.201,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42701,接收,1,2026-05-05 13:06:30.296.770,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42702,接收,1,2026-05-05 13:06:30.297.351,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 28 4d 18 00 00
42703,接收,1,2026-05-05 13:06:30.297.835,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9e 00 9f 00 38 00 7b 00
42704,接收,1,2026-05-05 13:06:30.298.320,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 59 00 62 00
42705,接收,1,2026-05-05 13:06:30.298.809,0.000489,184,报文帧,数据帧,标准帧,CAN,8,02 0b ea 04 ec 01 d8 00
42706,接收,1,2026-05-05 13:06:30.299.289,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 0b 00 00 00 02 3b 3b
42707,接收,1,2026-05-05 13:06:30.299.766,0.000477,186,报文帧,数据帧,标准帧,CAN,8,01 11 00 00 9f 74 00 00
42708,接收,1,2026-05-05 13:06:30.300.247,0.000481,191,报文帧,数据帧,标准帧,CAN,8,00 00 8a 01 00 00 00 00
42709,接收,1,2026-05-05 13:06:30.330.309,0.030062,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42710,接收,1,2026-05-05 13:06:30.360.511,0.030202,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42711,接收,1,2026-05-05 13:06:30.423.316,0.062805,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42712,接收,1,2026-05-05 13:06:30.425.300,0.001984,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42713,接收,1,2026-05-05 13:06:30.516.010,0.090710,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42714,接收,1,2026-05-05 13:06:30.520.502,0.004492,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42715,接收,1,2026-05-05 13:06:30.611.155,0.090653,11,报文帧,数据帧,标准帧,CAN,8,ee 80 00 00 00 00 00 00
42716,接收,1,2026-05-05 13:06:30.623.307,0.012152,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
42717,接收,1,2026-05-05 13:06:30.706.158,0.082851,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
42718,接收,1,2026-05-05 13:06:30.723.302,0.017144,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
42719,接收,1,2026-05-05 13:06:30.792.246,0.068944,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 28 4e 18 00 00
42720,接收,1,2026-05-05 13:06:30.792.814,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 36 00 9f 00 7b 00
42721,接收,1,2026-05-05 13:06:30.793.379,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,02 0b 00 00 e9 04 ec 01
42722,接收,1,2026-05-05 13:06:30.793.940,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d8 00 34 00 31 00 3a 00
42723,接收,1,2026-05-05 13:06:30.794.500,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,01 11 00 00 9f 74 00 00
42724,接收,1,2026-05-05 13:06:30.795.069,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3b 3b
42725,接收,1,2026-05-05 13:06:30.795.625,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
42726,接收,1,2026-05-05 13:06:30.796.186,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
42727,接收,1,2026-05-05 13:06:30.796.755,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42728,接收,1,2026-05-05 13:06:30.797.335,0.000580,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
42729,接收,1,2026-05-05 13:06:30.797.844,0.000509,182,报文帧,数据帧,标准帧,CAN,8,9e 00 9f 00 36 00 7b 00
